movie_odid,display_name,chart_type,chart_date,ranked,rank,previous_rank,revenue,estimated,tickets,theaters,total_revenue,total_tickets,days_in_release
181330100,Penguins of Madagascar,Daily,2015-03-01,0,27,29,37433,0,4510,160,82820343,9691690,96
181330100,Penguins of Madagascar,Daily,2015-03-02,0,31,27,7465,0,899,160,82827808,9692589,97
181330100,Penguins of Madagascar,Daily,2015-03-03,0,31,31,7680,0,925,160,82835488,9693514,98
181330100,Penguins of Madagascar,Daily,2015-03-04,0,31,31,6848,0,825,160,82842336,9694339,99
181330100,Penguins of Madagascar,Daily,2015-03-05,0,31,31,8750,0,1054,160,82851086,9695393,100
181330100,Penguins of Madagascar,Daily,2015-03-06,0,33,31,16987,0,2047,130,82868073,9697440,101
181330100,Penguins of Madagascar,Daily,2015-03-07,0,28,33,39537,0,4763,130,82907610,9702203,102
181330100,Penguins of Madagascar,Daily,2015-03-08,0,28,28,23383,0,2817,130,82930993,9705020,103
181330100,Penguins of Madagascar,Daily,2015-03-09,0,31,28,8185,0,986,130,82939178,9706006,104
181330100,Penguins of Madagascar,Daily,2015-03-10,0,32,31,8717,0,1050,130,82947895,9707056,105
181330100,Penguins of Madagascar,Daily,2015-03-11,0,32,32,8898,0,1072,130,82956793,9708128,106
181330100,Penguins of Madagascar,Daily,2015-03-12,0,30,32,9595,0,1156,130,82966388,9709284,107
181330100,Penguins of Madagascar,Daily,2015-03-13,0,32,30,14757,0,1778,105,82981145,9711062,108
181330100,Penguins of Madagascar,Daily,2015-03-14,0,31,32,31567,0,3803,105,83012712,9714865,109
181330100,Penguins of Madagascar,Daily,2015-03-15,0,31,31,20293,0,2445,105,83033005,9717310,110
181330100,Penguins of Madagascar,Daily,2015-03-16,0,27,31,10383,0,1251,105,83043388,9718561,111
181330100,Penguins of Madagascar,Daily,2015-03-17,0,23,27,16193,0,1951,105,83059581,9720512,112
181330100,Penguins of Madagascar,Daily,2015-03-18,0,24,23,14932,0,1799,105,83074513,9722311,113
181330100,Penguins of Madagascar,Daily,2015-03-19,0,23,24,17528,0,2112,105,83092041,9724423,114
181330100,Penguins of Madagascar,Daily,2015-03-20,0,27,23,20402,0,2458,136,83112443,9726881,115
181330100,Penguins of Madagascar,Daily,2015-03-21,0,29,27,26687,0,3215,136,83139130,9730096,116
181330100,Penguins of Madagascar,Daily,2015-03-22,0,30,29,17198,0,2072,136,83156328,9732168,117
181330100,Penguins of Madagascar,Daily,2015-03-23,0,31,30,5322,0,641,136,83161650,9732809,118
181330100,Penguins of Madagascar,Daily,2015-03-24,0,29,31,6676,0,804,136,83168326,9733613,119
181330100,Penguins of Madagascar,Daily,2015-03-25,0,27,29,6868,0,827,136,83175194,9734440,120
181330100,Penguins of Madagascar,Daily,2015-03-26,0,27,27,6832,0,823,136,83182026,9735263,121
181330100,Penguins of Madagascar,Daily,2015-03-27,0,30,27,9517,0,1147,78,83191543,9736410,122
181330100,Penguins of Madagascar,Daily,2015-03-28,0,30,30,16335,0,1968,78,83207878,9738378,123
181330100,Penguins of Madagascar,Daily,2015-03-29,0,27,30,10230,0,1233,78,83218108,9739611,124
181330100,Penguins of Madagascar,Daily,2015-03-30,0,29,27,3069,0,370,78,83221177,9739981,125
181330100,Penguins of Madagascar,Daily,2015-03-31,0,27,29,4753,0,573,78,83225930,9740554,126
181330100,Penguins of Madagascar,Daily,2015-04-01,0,29,27,4097,0,494,78,83230027,9741048,127
181330100,Penguins of Madagascar,Daily,2015-04-02,0,27,29,5668,0,683,78,83235695,9741731,128
181330100,Penguins of Madagascar,Daily,2015-04-03,0,30,27,9860,0,1188,64,83245555,9742919,129
181330100,Penguins of Madagascar,Daily,2015-04-04,0,30,30,8810,0,1061,64,83254365,9743980,130
181330100,Penguins of Madagascar,Daily,2015-04-05,0,31,30,5514,0,664,64,83259879,9744644,131
181330100,Penguins of Madagascar,Daily,2015-04-06,0,28,31,4960,0,598,64,83264839,9745242,132
181330100,Penguins of Madagascar,Daily,2015-04-07,0,28,28,4479,0,540,64,83269318,9745782,133
181330100,Penguins of Madagascar,Daily,2015-04-08,0,29,28,4570,0,551,64,83273888,9746333,134
181330100,Penguins of Madagascar,Daily,2015-04-09,0,29,29,4185,0,504,64,83278073,9746837,135
181330100,Penguins of Madagascar,Daily,2015-04-10,0,35,29,5699,0,687,46,83283772,9747524,136
181330100,Penguins of Madagascar,Daily,2015-04-11,0,32,35,8552,0,1030,46,83292324,9748554,137
181330100,Penguins of Madagascar,Daily,2015-04-12,0,32,32,5329,0,642,46,83297653,9749196,138
181330100,Penguins of Madagascar,Daily,2015-04-13,0,33,32,932,0,112,46,83298585,9749308,139
181330100,Penguins of Madagascar,Daily,2015-04-14,0,33,33,888,0,107,46,83299473,9749415,140
181330100,Penguins of Madagascar,Daily,2015-04-15,0,33,33,965,0,116,46,83300438,9749531,141
181330100,Penguins of Madagascar,Daily,2015-04-16,0,33,33,905,0,109,46,83301343,9749640,142
180630100,Minions,Daily,2015-07-10,1,1,0,46042205,0,5670222,4301,46042205,5670222,1
180630100,Minions,Daily,2015-07-11,1,1,1,38859535,0,4785657,4301,84901740,10455879,2
180630100,Minions,Daily,2015-07-12,1,1,1,30816665,0,3795156,4301,115718405,14250754,3
180630100,Minions,Daily,2015-07-13,1,1,1,12946010,0,1594336,4301,128664415,15845090,4
180630100,Minions,Daily,2015-07-14,1,1,1,16838415,0,2073696,4301,145502830,17918786,5
180630100,Minions,Daily,2015-07-15,1,1,1,11505175,0,1416893,4301,157008005,19335679,6
180630100,Minions,Daily,2015-07-16,1,1,1,9483705,0,1167944,4301,166491710,20503623,7
180630100,Minions,Daily,2015-07-17,1,2,1,14571180,0,1794481,4311,181062890,22298104,8
180630100,Minions,Daily,2015-07-18,1,1,2,20218590,0,2489974,4311,201281480,24788078,9
180630100,Minions,Daily,2015-07-19,1,2,1,14484960,0,1783862,4311,215766440,26571940,10
180630100,Minions,Daily,2015-07-20,1,2,2,5777100,0,711466,4311,221543540,27283406,11
180630100,Minions,Daily,2015-07-21,1,1,2,8018460,0,987495,4311,229562000,28270901,12
180630100,Minions,Daily,2015-07-22,1,1,1,5173200,0,600836,4311,234735200,28871737,13
180630100,Minions,Daily,2015-07-23,1,1,1,4785210,0,555774,4311,239520410,29427511,14
180630100,Minions,Daily,2015-07-24,1,3,1,6810550,0,791005,4062,246330960,30218516,15
180630100,Minions,Daily,2015-07-25,1,2,3,9006190,0,1046015,4062,255337150,31264531,16
180630100,Minions,Daily,2015-07-26,1,2,2,7117220,0,826623,4062,262454370,32091154,17
180630100,Minions,Daily,2015-07-27,1,2,2,3090160,0,358904,4062,265544530,32450058,18
180630100,Minions,Daily,2015-07-28,1,2,2,4005280,0,465189,4062,269549810,32915247,19
180630100,Minions,Daily,2015-07-29,1,3,2,2820955,0,327637,4062,272370765,33242884,20
180630100,Minions,Daily,2015-07-30,1,1,3,2820510,0,327585,4062,275191275,33570469,21
180630100,Minions,Daily,2015-07-31,1,4,1,3628625,0,421443,3575,278819900,33991912,22
180630100,Minions,Daily,2015-08-01,1,4,4,4969250,0,577149,3575,283789150,34569061,23
180630100,Minions,Daily,2015-08-02,1,4,4,3789500,0,440128,3575,287578650,35009189,24
180630100,Minions,Daily,2015-08-03,1,2,4,2001845,0,232502,3575,289580495,35241691,25
180630100,Minions,Daily,2015-08-04,1,2,2,2377375,0,276118,3575,291957870,35517809,26
180630100,Minions,Daily,2015-08-05,1,2,2,1751750,0,203455,3575,293709620,35721264,27
180630100,Minions,Daily,2015-08-06,1,2,2,1644500,0,190999,3575,295354120,35912263,28
180630100,Minions,Daily,2015-08-07,1,7,2,2217030,0,257495,3123,297571150,36169758,29
180630100,Minions,Daily,2015-08-08,1,6,7,2999220,0,348341,3123,300570370,36518099,30
180630100,Minions,Daily,2015-08-09,1,6,6,2232770,0,259323,3123,302803140,36777422,31
180630100,Minions,Daily,2015-08-10,1,5,6,1108665,0,128765,3123,303911805,36906187,32
180630100,Minions,Daily,2015-08-11,1,3,5,1858185,0,215817,3123,305769990,37122004,33
180630100,Minions,Daily,2015-08-12,1,4,3,1061820,0,123324,3123,306831810,37245328,34
180630100,Minions,Daily,2015-08-13,1,4,4,936900,0,108815,3123,307768710,37354143,35
180630100,Minions,Daily,2015-08-14,1,8,4,1438800,0,167108,2640,309207510,37521251,36
180630100,Minions,Daily,2015-08-15,1,8,8,2151705,0,249907,2640,311359215,37771158,37
180630100,Minions,Daily,2015-08-16,1,7,8,1557620,0,180908,2640,312916835,37952066,38
180630100,Minions,Daily,2015-08-17,1,6,7,738205,0,85738,2640,313655040,38037804,39
180630100,Minions,Daily,2015-08-18,1,5,6,1069645,0,124233,2640,314724685,38162037,40
180630100,Minions,Daily,2015-08-19,1,5,5,791990,0,91985,2640,315516675,38254022,41
180630100,Minions,Daily,2015-08-20,1,5,5,738650,0,85790,2640,316255325,38339812,42
180630100,Minions,Daily,2015-08-21,1,10,5,1090740,0,126683,2226,317346065,38466495,43
180630100,Minions,Daily,2015-08-22,1,10,10,1580460,0,183561,2226,318926525,38650056,44
180630100,Minions,Daily,2015-08-23,1,8,10,1157520,0,134439,2226,320084045,38784495,45
180630100,Minions,Daily,2015-08-24,1,7,8,434070,0,50415,2226,320518115,38834910,46
180630100,Minions,Daily,2015-08-25,1,7,7,589890,0,68512,2226,321108005,38903422,47
180630100,Minions,Daily,2015-08-26,1,8,7,412525,0,47912,2226,321520530,38951334,48
180630100,Minions,Daily,2015-08-27,1,10,8,360060,0,41819,2226,321880590,38993153,49
180630100,Minions,Daily,2015-08-28,1,13,10,671840,0,78030,1976,322552430,39071183,50
180630100,Minions,Daily,2015-08-29,1,11,13,1323920,0,153765,1976,323876350,39224948,51
180630100,Minions,Daily,2015-08-30,1,9,11,879320,0,102128,1976,324755670,39327076,52
180630100,Minions,Daily,2015-08-31,1,9,9,296640,0,34453,1976,325052310,39361529,53
180630100,Minions,Daily,2015-09-01,1,11,9,325605,0,37817,1976,325377915,39399346,54
180630100,Minions,Daily,2015-09-02,1,12,11,246825,0,28667,1976,325624740,39428013,55
180630100,Minions,Daily,2015-09-03,1,12,12,246720,0,28655,1976,325871460,39456668,56
180630100,Minions,Daily,2015-09-04,1,13,12,617260,0,71691,1927,326488720,39528359,57
180630100,Minions,Daily,2015-09-05,1,10,13,1156180,0,134283,1927,327644900,39662642,58
180630100,Minions,Daily,2015-09-06,1,10,10,1195055,0,138798,1927,328839955,39801440,59
180630100,Minions,Daily,2015-09-07,1,9,10,934595,0,108548,1927,329774550,39909988,60
180630100,Minions,Daily,2015-09-08,0,16,9,134890,0,15667,1927,329909440,39925655,61
180630100,Minions,Daily,2015-09-09,0,18,16,86715,0,10071,1927,329996155,39935726,62
180630100,Minions,Daily,2015-09-10,0,18,18,77040,0,8948,1927,330073195,39944674,63
180630100,Minions,Daily,2015-09-11,0,17,18,269450,0,31295,1585,330342645,39975969,64
180630100,Minions,Daily,2015-09-12,1,11,17,775970,0,90124,1585,331118615,40066093,65
180630100,Minions,Daily,2015-09-13,1,12,11,467520,0,54300,1585,331586135,40120393,66
180630100,Minions,Daily,2015-09-14,0,16,12,95115,0,11047,1585,331681250,40131440,67
180630100,Minions,Daily,2015-09-15,0,20,16,72050,0,8368,1585,331753300,40139808,68
180630100,Minions,Daily,2015-09-16,0,19,20,62630,0,7274,1585,331815930,40147082,69
180630100,Minions,Daily,2015-09-17,0,18,19,47775,0,5549,1585,331863705,40152631,70
180630100,Minions,Daily,2015-09-18,0,18,18,187110,0,21731,1134,332050815,40174362,71
180630100,Minions,Daily,2015-09-19,1,10,18,510300,0,59268,1134,332561115,40233630,72
180630100,Minions,Daily,2015-09-20,1,12,10,289550,0,33630,1134,332850665,40267260,73
180630100,Minions,Daily,2015-09-21,0,20,12,45510,0,5286,1134,332896175,40272546,74
180630100,Minions,Daily,2015-09-22,0,20,20,56590,0,6573,1134,332952765,40279119,75
180630100,Minions,Daily,2015-09-23,0,17,20,79380,0,9220,1134,333032145,40288339,76
180630100,Minions,Daily,2015-09-24,0,18,17,51030,0,5927,1134,333083175,40294266,77
180630100,Minions,Daily,2015-09-25,0,19,18,106470,0,12366,507,333189645,40306632,78
180630100,Minions,Daily,2015-09-26,0,17,19,215475,0,25026,507,333405120,40331658,79
180630100,Minions,Daily,2015-09-27,0,19,17,114075,0,13249,507,333519195,40344907,80
180630100,Minions,Daily,2015-09-28,0,23,19,20505,0,2382,507,333539700,40347289,81
180630100,Minions,Daily,2015-09-29,0,25,23,22815,0,2650,507,333562515,40349939,82
180630100,Minions,Daily,2015-09-30,0,24,25,20280,0,2355,507,333582795,40352294,83
180630100,Minions,Daily,2015-10-01,0,22,24,17745,0,2061,507,333600540,40354355,84
180630100,Minions,Daily,2015-10-02,0,19,22,63600,0,7387,265,333664140,40361742,85
180630100,Minions,Daily,2015-10-03,1,15,19,160325,0,18621,265,333824465,40380363,86
180630100,Minions,Daily,2015-10-04,1,15,15,84800,0,9849,265,333909265,40390212,87
180630100,Minions,Daily,2015-10-05,0,18,15,14575,0,1693,265,333923840,40391905,88
180630100,Minions,Daily,2015-10-06,0,19,18,17225,0,2001,265,333941065,40393906,89
180630100,Minions,Daily,2015-10-07,0,19,19,13250,0,1539,265,333954315,40395445,90
180630100,Minions,Daily,2015-10-08,0,19,19,15895,0,1846,265,333970210,40397291,91
180630100,Minions,Daily,2015-10-09,0,20,19,64595,0,7502,253,334034805,40404793,92
180630100,Minions,Daily,2015-10-10,0,20,20,113695,0,13205,253,334148500,40417998,93
180630100,Minions,Daily,2015-10-11,0,20,20,67000,0,7782,253,334215500,40425780,94
180630100,Minions,Daily,2015-10-12,0,19,20,39095,0,4541,253,334254595,40430321,95
180630100,Minions,Daily,2015-10-13,0,21,19,15180,0,1763,253,334269775,40432084,96
180630100,Minions,Daily,2015-10-14,0,21,21,13840,0,1607,253,334283615,40433691,97
180630100,Minions,Daily,2015-10-15,0,20,21,20240,0,2351,253,334303855,40436042,98
180630100,Minions,Daily,2015-10-16,0,20,20,68040,0,7902,243,334371895,40443944,99
180630100,Minions,Daily,2015-10-17,0,19,20,108135,0,12559,243,334480030,40456503,100
180630100,Minions,Daily,2015-10-18,0,20,19,64395,0,7479,243,334544425,40463982,101
180630100,Minions,Daily,2015-10-19,0,23,20,15795,0,1834,243,334560220,40465816,102
180630100,Minions,Daily,2015-10-20,0,26,23,14580,0,1693,243,334574800,40467509,103
180630100,Minions,Daily,2015-10-21,0,26,26,13250,0,1539,243,334588050,40469048,104
180630100,Minions,Daily,2015-10-22,0,27,26,13405,0,1557,243,334601455,40470605,105
180630100,Minions,Daily,2015-10-23,0,24,27,47355,0,5500,231,334648810,40476105,106
180630100,Minions,Daily,2015-10-24,0,21,24,94710,0,11000,231,334743520,40487105,107
180630100,Minions,Daily,2015-10-25,0,22,21,55440,0,6439,231,334798960,40493544,108
180630100,Minions,Daily,2015-10-26,0,24,22,12805,0,1487,231,334811765,40495031,109
180630100,Minions,Daily,2015-10-27,0,23,24,12715,0,1477,231,334824480,40496508,110
180630100,Minions,Daily,2015-10-28,0,23,23,12595,0,1463,231,334837075,40497971,111
180630100,Minions,Daily,2015-10-29,0,24,23,12620,0,1466,231,334849695,40499437,112
180630100,Minions,Daily,2015-10-30,0,27,24,38610,0,4484,234,334888305,40503921,113
180630100,Minions,Daily,2015-10-31,0,26,27,45630,0,5300,234,334933935,40509221,114
180630100,Minions,Daily,2015-11-01,0,23,26,58445,0,6788,234,334992380,40516009,115
180630100,Minions,Daily,2015-11-02,0,24,23,15155,0,1760,234,335007535,40517769,116
180630100,Minions,Daily,2015-11-03,0,24,24,17550,0,2038,234,335025085,40519807,117
180630100,Minions,Daily,2015-11-04,0,25,24,11815,0,1372,234,335036900,40521179,118
180630100,Minions,Daily,2015-11-05,0,25,25,12870,0,1495,234,335049770,40522674,119
180630100,Minions,Daily,2015-11-06,0,27,25,43125,0,5009,227,335092895,40527683,120
180630100,Minions,Daily,2015-11-07,0,24,27,96580,0,11217,227,335189475,40538900,121
180630100,Minions,Daily,2015-11-08,0,24,24,54465,0,6326,227,335243940,40545226,122
180630100,Minions,Daily,2015-11-09,0,28,24,10115,0,1175,227,335254055,40546401,123
180630100,Minions,Daily,2015-11-10,0,29,28,13525,0,1571,227,335267580,40547972,124
180630100,Minions,Daily,2015-11-11,0,22,29,47780,0,5549,227,335315360,40553521,125
180630100,Minions,Daily,2015-11-12,0,29,22,11350,0,1318,227,335326710,40554839,126
180630100,Minions,Daily,2015-11-13,0,32,29,35990,0,4180,206,335362700,40559019,127
180630100,Minions,Daily,2015-11-14,0,28,32,78245,0,9088,206,335440945,40568107,128
180630100,Minions,Daily,2015-11-15,0,27,28,44285,0,5143,206,335485230,40573250,129
180630100,Minions,Daily,2015-11-16,0,32,27,8340,0,969,206,335493570,40574219,130
180630100,Minions,Daily,2015-11-17,0,33,32,8145,0,946,206,335501715,40575165,131
180630100,Minions,Daily,2015-11-18,0,33,33,7305,0,848,206,335509020,40576013,132
180630100,Minions,Daily,2015-11-19,0,31,33,8145,0,946,206,335517165,40576959,133
180630100,Minions,Daily,2015-11-20,0,30,31,23675,0,2750,182,335540840,40579709,134
180630100,Minions,Daily,2015-11-21,0,27,30,57380,0,6664,182,335598220,40586373,135
180630100,Minions,Daily,2015-11-22,0,27,27,34560,0,4014,182,335632780,40590387,136
180630100,Minions,Daily,2015-11-23,0,26,27,17330,0,2013,182,335650110,40592400,137
180630100,Minions,Daily,2015-11-24,0,24,26,23605,0,2742,182,335673715,40595142,138
180630100,Minions,Daily,2015-11-25,0,25,24,28780,0,3343,182,335702495,40598485,139
180630100,Minions,Daily,2015-11-26,0,28,25,13440,0,1561,182,335715935,40600046,140
180630100,Minions,Daily,2015-11-27,0,27,28,49295,0,5725,173,335765230,40605771,141
180630100,Minions,Daily,2015-11-28,0,27,27,54460,0,6325,173,335819690,40612096,142
180630100,Minions,Daily,2015-11-29,0,27,27,26775,0,3110,173,335846465,40615206,143
180630100,Minions,Daily,2015-11-30,0,28,27,6055,0,703,173,335852520,40615909,144
180630100,Minions,Daily,2015-12-01,0,31,28,4325,0,502,173,335856845,40616411,145
180630100,Minions,Daily,2015-12-02,0,30,31,4405,0,512,173,335861250,40616923,146
180630100,Minions,Daily,2015-12-03,0,29,30,4395,0,511,173,335865645,40617434,147
180630100,Minions,Daily,2015-12-04,0,34,29,16065,0,1866,190,335881710,40619300,148
180630100,Minions,Daily,2015-12-05,0,31,34,40840,0,4743,190,335922550,40624043,149
180630100,Minions,Daily,2015-12-06,0,33,31,24705,0,2869,190,335947255,40626912,150
180630100,Minions,Daily,2015-12-07,0,34,33,4750,0,552,190,335952005,40627464,151
180630100,Minions,Daily,2015-12-08,0,34,34,5705,0,663,190,335957710,40628127,152
180630100,Minions,Daily,2015-12-09,0,34,34,4775,0,555,190,335962485,40628682,153
180630100,Minions,Daily,2015-12-10,0,34,34,5670,0,659,190,335968155,40629341,154
180630100,Minions,Daily,2015-12-11,0,33,34,12005,0,1394,141,335980160,40630735,155
180630100,Minions,Daily,2015-12-12,0,31,33,29660,0,3445,141,336009820,40634180,156
180630100,Minions,Daily,2015-12-13,0,31,31,19740,0,2293,141,336029560,40636473,157
180630100,Minions,Daily,2015-12-14,0,33,31,3525,0,409,141,336033085,40636882,158
180630100,Minions,Daily,2015-12-15,0,33,33,4230,0,491,141,336037315,40637373,159
180630100,Minions,Daily,2015-12-16,0,33,33,4185,0,486,141,336041500,40637859,160
180630100,Minions,Daily,2015-12-17,0,34,33,4270,0,496,141,336045770,40638355,161
