movie_odid,display_name,chart_date,est_revenue,total_est_revenue
140070100,The Warrior's Way,2018-01-28,506,958554
140080100,Stone,2011-01-23,206202,206202
140080100,Stone,2011-01-30,95421,301623
140080100,Stone,2011-02-06,42041,343664
140080100,Stone,2011-02-13,18869,362533
140080100,Stone,2011-02-20,19056,381589
140080100,Stone,2011-02-27,89012,470601
140080100,Stone,2011-03-06,12760,483361
140080100,Stone,2011-03-13,11080,494441
140080100,Stone,2011-03-20,6406,500847
140080100,Stone,2011-03-27,6949,507796
140080100,Stone,2011-04-03,5246,513042
140080100,Stone,2011-04-10,3751,516793
140080100,Stone,2011-04-17,2629,519422
140080100,Stone,2011-04-24,2896,522318
140080100,Stone,2011-05-01,2889,525207
140080100,Stone,2011-05-08,2308,527515
140080100,Stone,2011-05-15,3035,530550
140080100,Stone,2011-05-22,2257,532807
140080100,Stone,2011-05-29,1914,534721
140080100,Stone,2011-06-05,1743,536464
140080100,Stone,2011-06-12,1585,538049
140080100,Stone,2011-06-19,1202,539251
140080100,Stone,2011-06-26,1819,541070
140080100,Stone,2011-07-03,1843,542913
140080100,Stone,2011-07-10,1800,544713
140080100,Stone,2011-07-17,1366,546079
140080100,Stone,2011-07-24,1600,547679
140080100,Stone,2011-07-31,1585,549264
140080100,Stone,2011-08-07,1683,550947
140080100,Stone,2011-08-14,2492,553439
140080100,Stone,2011-08-21,2257,555696
140080100,Stone,2011-08-28,1798,557494
140080100,Stone,2011-09-04,2355,559849
140080100,Stone,2011-09-11,1405,561254
140080100,Stone,2011-09-18,1019,562273
140080100,Stone,2011-09-25,1323,563596
140080100,Stone,2011-10-02,702,564298
140080100,Stone,2011-10-09,1135,565433
140080100,Stone,2011-10-16,1384,566817
140080100,Stone,2011-10-23,742,567559
140080100,Stone,2011-10-30,727,568286
140080100,Stone,2011-11-06,372,568658
140080100,Stone,2011-11-13,406,569064
140080100,Stone,2011-11-20,767,569831
140080100,Stone,2011-11-27,2181,572012
140080100,Stone,2011-12-04,662,572674
140080100,Stone,2011-12-11,289,572963
140080100,Stone,2011-12-18,423,573386
140080100,Stone,2011-12-25,993,574379
140080100,Stone,2012-01-01,1074,575453
140080100,Stone,2012-01-08,912,576365
140080100,Stone,2012-01-15,701,577066
140080100,Stone,2012-01-22,713,577779
140080100,Stone,2012-01-29,460,578239
140080100,Stone,2012-02-05,658,578897
140080100,Stone,2012-02-12,596,579493
140080100,Stone,2012-02-19,510,580003
140080100,Stone,2012-02-26,783,580786
140080100,Stone,2012-03-04,664,581450
140080100,Stone,2012-03-11,887,582337
140080100,Stone,2012-03-18,651,582988
140080100,Stone,2012-03-25,477,583465
140080100,Stone,2012-04-01,410,583875
140080100,Stone,2012-04-08,817,584692
140080100,Stone,2012-04-15,989,585681
140080100,Stone,2012-04-22,897,586578
140080100,Stone,2012-04-29,1188,587766
140080100,Stone,2012-05-06,680,588446
140080100,Stone,2012-05-13,418,588864
140080100,Stone,2012-05-20,493,589357
140080100,Stone,2012-05-27,472,589829
140080100,Stone,2012-06-03,412,590241
140080100,Stone,2012-06-10,653,590894
140080100,Stone,2012-06-17,349,591243
140080100,Stone,2012-06-24,525,591768
140080100,Stone,2012-07-01,438,592206
140080100,Stone,2012-07-08,561,592767
140080100,Stone,2012-07-15,382,593149
140080100,Stone,2012-07-22,321,593470
140080100,Stone,2012-07-29,302,593772
140080100,Stone,2012-08-05,429,594201
140080100,Stone,2012-08-12,202,594403
140080100,Stone,2012-08-19,287,594690
140080100,Stone,2012-08-26,162,594852
140080100,Stone,2012-09-02,466,595318
140080100,Stone,2012-09-09,217,595535
140080100,Stone,2012-09-16,110,595645
140080100,Stone,2012-09-23,293,595938
140080100,Stone,2012-09-30,434,596372
140080100,Stone,2012-10-07,311,596683
140080100,Stone,2012-10-14,442,597125
140080100,Stone,2012-10-21,430,597555
140080100,Stone,2012-10-28,549,598104
140080100,Stone,2012-11-04,431,598535
140080100,Stone,2012-11-11,427,598962
140080100,Stone,2012-11-18,650,599612
140080100,Stone,2012-11-25,327,599939
140080100,Stone,2012-12-02,290,600229
140080100,Stone,2012-12-09,205,600434
140080100,Stone,2012-12-16,163,600597
140080100,Stone,2012-12-23,189,600786
140080100,Stone,2012-12-30,296,601082
140080100,Stone,2013-01-06,329,601411
140080100,Stone,2013-01-13,341,601752
140080100,Stone,2013-01-20,28,601780
140080100,Stone,2013-01-27,288,602068
140080100,Stone,2013-02-03,258,602326
140080100,Stone,2013-02-10,344,602670
140080100,Stone,2013-02-17,257,602927
140080100,Stone,2013-02-24,274,603201
140080100,Stone,2013-03-03,351,603552
140080100,Stone,2013-03-10,407,603959
140080100,Stone,2013-03-17,403,604362
140080100,Stone,2013-03-24,452,604814
140080100,Stone,2013-03-31,458,605272
140080100,Stone,2013-04-07,691,605963
140080100,Stone,2013-04-14,626,606589
140080100,Stone,2013-04-21,587,607176
140080100,Stone,2013-04-28,351,607527
140080100,Stone,2013-05-05,355,607882
140080100,Stone,2013-05-12,382,608264
140080100,Stone,2013-05-19,420,608684
140080100,Stone,2013-05-26,525,609209
140080100,Stone,2013-06-02,373,609582
140080100,Stone,2013-06-09,271,609853
140080100,Stone,2013-06-16,291,610144
140080100,Stone,2013-06-23,402,610546
140080100,Stone,2013-06-30,271,610817
140080100,Stone,2013-07-07,436,611253
140080100,Stone,2013-07-14,351,611604
140080100,Stone,2013-07-21,309,611913
140080100,Stone,2013-07-28,576,612489
140080100,Stone,2013-08-04,579,613068
140080100,Stone,2013-08-11,491,613559
140080100,Stone,2013-08-18,404,613963
140080100,Stone,2013-08-25,351,614314
140080100,Stone,2013-09-01,441,614755
140080100,Stone,2013-09-08,462,615217
140080100,Stone,2013-09-15,276,615493
140080100,Stone,2013-09-22,360,615853
140080100,Stone,2013-09-29,306,616159
140080100,Stone,2013-10-06,367,616526
140080100,Stone,2013-10-13,437,616963
140080100,Stone,2013-10-20,361,617324
140080100,Stone,2013-10-27,331,617655
140080100,Stone,2013-11-03,358,618013
140080100,Stone,2013-11-10,440,618453
140080100,Stone,2013-11-17,505,618958
140080100,Stone,2013-11-24,331,619289
140080100,Stone,2013-12-01,377,619666
140080100,Stone,2013-12-08,62,619728
140080100,Stone,2013-12-15,0,619728
140080100,Stone,2013-12-22,209,619937
140080100,Stone,2013-12-29,394,620331
140080100,Stone,2014-01-05,454,620785
140080100,Stone,2014-01-12,545,621330
140080100,Stone,2014-01-19,584,621914
140080100,Stone,2014-01-26,767,622681
140080100,Stone,2014-02-02,271,622952
140080100,Stone,2014-02-09,446,623398
140080100,Stone,2014-02-16,742,624140
140080100,Stone,2014-02-23,599,624739
140080100,Stone,2014-03-02,639,625378
140080100,Stone,2014-03-09,551,625929
140080100,Stone,2014-03-16,556,626485
140080100,Stone,2014-03-23,631,627116
140080100,Stone,2014-03-30,515,627631
140080100,Stone,2014-04-06,702,628333
140080100,Stone,2014-04-13,638,628971
140080100,Stone,2014-04-20,484,629455
140080100,Stone,2014-04-27,492,629947
140080100,Stone,2014-05-04,522,630469
140080100,Stone,2014-05-11,721,631190
140080100,Stone,2014-05-18,963,632153
140080100,Stone,2014-05-25,604,632757
140080100,Stone,2014-06-01,620,633377
140080100,Stone,2014-06-08,470,633847
140080100,Stone,2014-06-15,571,634418
140080100,Stone,2014-06-22,588,635006
140080100,Stone,2014-06-29,828,635834
140080100,Stone,2014-07-06,540,636374
140080100,Stone,2014-07-13,343,636717
140080100,Stone,2014-07-20,349,637066
140080100,Stone,2014-07-27,732,637798
140080100,Stone,2014-08-03,564,638362
140080100,Stone,2014-08-10,343,638705
140080100,Stone,2014-08-17,418,639123
140080100,Stone,2014-08-24,345,639468
140080100,Stone,2014-08-31,201,639669
140080100,Stone,2014-09-07,276,639945
140080100,Stone,2014-09-14,291,640236
140080100,Stone,2014-09-21,348,640584
140080100,Stone,2014-09-28,146,640730
140080100,Stone,2014-10-05,210,640940
140080100,Stone,2014-10-12,204,641144
140080100,Stone,2014-10-26,118,641262
140080100,Stone,2014-11-02,187,641449
140080100,Stone,2014-11-09,349,641798
140080100,Stone,2014-11-16,157,641955
140080100,Stone,2014-11-23,228,642183
140080100,Stone,2014-11-30,412,642595
140080100,Stone,2014-12-07,422,643017
140080100,Stone,2014-12-14,201,643218
140080100,Stone,2014-12-21,285,643503
140080100,Stone,2014-12-28,272,643775
140080100,Stone,2015-01-04,720,644495
140080100,Stone,2015-01-11,416,644911
140080100,Stone,2015-01-18,347,645258
140080100,Stone,2015-01-25,402,645660
140080100,Stone,2015-02-01,141,645801
140080100,Stone,2015-02-08,402,646203
140080100,Stone,2015-02-15,402,646605
140080100,Stone,2015-02-22,686,647291
140080100,Stone,2015-03-01,833,648124
140080100,Stone,2015-03-08,248,648372
140080100,Stone,2015-03-15,417,648789
140080100,Stone,2015-03-22,541,649330
140080100,Stone,2015-03-29,263,649593
140080100,Stone,2015-04-05,674,650267
140080100,Stone,2015-04-12,726,650993
140080100,Stone,2015-04-19,485,651478
140080100,Stone,2015-04-26,1051,652529
140080100,Stone,2015-05-03,337,652866
140080100,Stone,2015-05-10,921,653787
140080100,Stone,2015-05-17,935,654722
140080100,Stone,2015-05-24,301,655023
140080100,Stone,2015-05-31,285,655308
140080100,Stone,2015-06-07,507,655815
140080100,Stone,2015-06-14,792,656607
140080100,Stone,2015-06-21,572,657179
140080100,Stone,2015-06-28,420,657599
140080100,Stone,2015-07-05,581,658180
140090100,Frankenweenie,2013-01-13,1493879,1493879
140090100,Frankenweenie,2013-01-20,609014,2102893
140090100,Frankenweenie,2013-01-27,376959,2479852
140090100,Frankenweenie,2013-02-03,184929,2664781
140090100,Frankenweenie,2013-02-10,94914,2759695
140090100,Frankenweenie,2013-02-17,122165,2881860
140090100,Frankenweenie,2013-02-24,46671,2928531
140090100,Frankenweenie,2013-03-03,73513,3002044
140090100,Frankenweenie,2013-03-10,29375,3031419
140090100,Frankenweenie,2013-03-17,39935,3071354
140090100,Frankenweenie,2013-03-24,28922,3100276
140090100,Frankenweenie,2013-03-31,43634,3143910
140090100,Frankenweenie,2013-04-07,46550,3190460
140090100,Frankenweenie,2013-04-14,20183,3210643
140090100,Frankenweenie,2013-04-21,16841,3227484
140090100,Frankenweenie,2013-04-28,11312,3238796
140090100,Frankenweenie,2013-05-05,7250,3246046
140090100,Frankenweenie,2013-05-12,8198,3254244
140090100,Frankenweenie,2013-05-19,12514,3266758
140090100,Frankenweenie,2013-05-26,13083,3279841
140090100,Frankenweenie,2013-06-02,6224,3286065
140090100,Frankenweenie,2013-06-09,13257,3299322
140090100,Frankenweenie,2013-06-16,9702,3309024
140090100,Frankenweenie,2013-06-23,8099,3317123
140090100,Frankenweenie,2013-06-30,6090,3323213
140090100,Frankenweenie,2013-07-07,6073,3329286
140090100,Frankenweenie,2013-07-14,5916,3335202
140090100,Frankenweenie,2013-07-21,6308,3341510
140090100,Frankenweenie,2013-07-28,4914,3346424
140090100,Frankenweenie,2013-08-04,6757,3353181
140090100,Frankenweenie,2013-08-11,5589,3358770
140090100,Frankenweenie,2013-08-18,5509,3364279
140090100,Frankenweenie,2013-08-25,8739,3373018
140090100,Frankenweenie,2013-09-01,6855,3379873
140090100,Frankenweenie,2013-09-08,6758,3386631
140090100,Frankenweenie,2013-09-15,14498,3401129
140090100,Frankenweenie,2013-09-22,17529,3418658
140090100,Frankenweenie,2013-09-29,16186,3434844
140090100,Frankenweenie,2013-10-06,17923,3452767
140090100,Frankenweenie,2013-10-13,20801,3473568
140090100,Frankenweenie,2013-10-20,20569,3494137
140090100,Frankenweenie,2013-10-27,18977,3513114
140090100,Frankenweenie,2013-11-03,12975,3526089
140090100,Frankenweenie,2013-11-10,6670,3532759
140090100,Frankenweenie,2013-11-17,7030,3539789
140090100,Frankenweenie,2013-11-24,5234,3545023
140090100,Frankenweenie,2013-12-01,5900,3550923
140090100,Frankenweenie,2013-12-08,2610,3553533
140090100,Frankenweenie,2013-12-15,641,3554174
140090100,Frankenweenie,2013-12-22,1384,3555558
140090100,Frankenweenie,2013-12-29,2534,3558092
140090100,Frankenweenie,2014-01-05,2437,3560529
140090100,Frankenweenie,2014-01-12,2830,3563359
140090100,Frankenweenie,2014-01-19,2852,3566211
140090100,Frankenweenie,2014-01-26,3294,3569505
140090100,Frankenweenie,2014-02-02,3478,3572983
140090100,Frankenweenie,2014-02-09,3303,3576286
140090100,Frankenweenie,2014-02-16,3143,3579429
140090100,Frankenweenie,2014-02-23,2670,3582099
140090100,Frankenweenie,2014-03-02,2275,3584374
140090100,Frankenweenie,2014-03-09,2601,3586975
140090100,Frankenweenie,2014-03-16,2480,3589455
140090100,Frankenweenie,2014-03-23,2532,3591987
140090100,Frankenweenie,2014-03-30,2472,3594459
140090100,Frankenweenie,2014-04-06,2568,3597027
140090100,Frankenweenie,2014-04-13,3805,3600832
140090100,Frankenweenie,2014-04-20,2401,3603233
140090100,Frankenweenie,2014-04-27,2572,3605805
140090100,Frankenweenie,2014-05-04,2104,3607909
140090100,Frankenweenie,2014-05-11,2006,3609915
140090100,Frankenweenie,2014-05-18,2820,3612735
140090100,Frankenweenie,2014-05-25,3311,3616046
140090100,Frankenweenie,2014-06-01,3098,3619144
140090100,Frankenweenie,2014-06-08,3613,3622757
140090100,Frankenweenie,2014-06-15,3472,3626229
140090100,Frankenweenie,2014-06-22,3244,3629473
140090100,Frankenweenie,2014-06-29,3812,3633285
140090100,Frankenweenie,2014-07-06,3658,3636943
140090100,Frankenweenie,2014-07-13,2944,3639887
140090100,Frankenweenie,2014-07-20,3067,3642954
140090100,Frankenweenie,2014-07-27,3655,3646609
140090100,Frankenweenie,2014-08-03,2488,3649097
140090100,Frankenweenie,2014-08-10,3353,3652450
140090100,Frankenweenie,2014-08-17,3243,3655693
140090100,Frankenweenie,2014-08-24,3588,3659281
140090100,Frankenweenie,2014-08-31,4150,3663431
140090100,Frankenweenie,2014-09-07,4083,3667514
140090100,Frankenweenie,2014-09-14,5641,3673155
140090100,Frankenweenie,2014-09-21,9655,3682810
140090100,Frankenweenie,2014-09-28,14703,3697513
140090100,Frankenweenie,2014-10-05,4536,3702049
140090100,Frankenweenie,2014-10-12,16567,3718616
140090100,Frankenweenie,2014-10-19,19406,3738022
140090100,Frankenweenie,2014-10-26,21128,3759150
140090100,Frankenweenie,2014-11-02,19527,3778677
140090100,Frankenweenie,2014-11-09,7103,3785780
140090100,Frankenweenie,2014-11-16,4781,3790561
140090100,Frankenweenie,2014-11-23,4394,3794955
140090100,Frankenweenie,2014-11-30,4636,3799591
140090100,Frankenweenie,2014-12-07,5492,3805083
140090100,Frankenweenie,2014-12-14,5019,3810102
140090100,Frankenweenie,2014-12-21,5234,3815336
140090100,Frankenweenie,2014-12-28,3330,3818666
140090100,Frankenweenie,2015-01-04,4265,3822931
140090100,Frankenweenie,2015-01-11,4175,3827106
140090100,Frankenweenie,2015-01-18,4891,3831997
140090100,Frankenweenie,2015-01-25,5168,3837165
140090100,Frankenweenie,2015-02-01,4379,3841544
140090100,Frankenweenie,2015-02-08,4324,3845868
140090100,Frankenweenie,2015-02-15,3771,3849639
140090100,Frankenweenie,2015-02-22,4266,3853905
140090100,Frankenweenie,2015-03-01,3855,3857760
140090100,Frankenweenie,2015-03-08,4150,3861910
140090100,Frankenweenie,2015-03-15,4284,3866194
140090100,Frankenweenie,2015-03-22,3887,3870081
140090100,Frankenweenie,2015-03-29,3198,3873279
140090100,Frankenweenie,2015-04-05,5838,3879117
140090100,Frankenweenie,2015-04-12,4267,3883384
140090100,Frankenweenie,2015-04-19,4018,3887402
140090100,Frankenweenie,2015-04-26,4687,3892089
140090100,Frankenweenie,2015-05-03,5538,3897627
140090100,Frankenweenie,2015-05-10,4617,3902244
140090100,Frankenweenie,2015-05-17,3497,3905741
140090100,Frankenweenie,2015-05-24,3721,3909462
140090100,Frankenweenie,2015-05-31,4358,3913820
140090100,Frankenweenie,2015-06-07,3764,3917584
140090100,Frankenweenie,2015-06-14,4097,3921681
140090100,Frankenweenie,2015-06-21,5219,3926900
140090100,Frankenweenie,2015-06-28,4107,3931007
140090100,Frankenweenie,2015-07-05,5906,3936913
140090100,Frankenweenie,2015-07-12,4154,3941067
140090100,Frankenweenie,2015-07-19,3830,3944897
140090100,Frankenweenie,2015-07-26,4746,3949643
140090100,Frankenweenie,2015-08-02,4250,3953893
140090100,Frankenweenie,2015-08-09,4785,3958678
140090100,Frankenweenie,2015-08-16,4735,3963413
140090100,Frankenweenie,2015-08-23,4777,3968190
140090100,Frankenweenie,2015-08-30,4540,3972730
140090100,Frankenweenie,2015-09-06,34057,4006787
140090100,Frankenweenie,2015-09-13,17896,4024683
140090100,Frankenweenie,2015-09-20,17372,4042055
140090100,Frankenweenie,2015-09-27,18071,4060126
140090100,Frankenweenie,2015-10-04,23567,4083693
140090100,Frankenweenie,2015-10-11,35891,4119584
140090100,Frankenweenie,2015-10-18,15880,4135464
140090100,Frankenweenie,2015-10-25,9593,4145057
140090100,Frankenweenie,2015-11-01,24769,4169826
140090100,Frankenweenie,2015-11-08,10741,4180567
140090100,Frankenweenie,2015-11-15,3548,4184115
140090100,Frankenweenie,2015-11-22,6481,4190596
140090100,Frankenweenie,2015-11-29,5880,4196476
140090100,Frankenweenie,2015-12-06,5922,4202398
140090100,Frankenweenie,2015-12-13,5919,4208317
140090100,Frankenweenie,2015-12-20,5995,4214312
140090100,Frankenweenie,2015-12-27,4415,4218727
140090100,Frankenweenie,2016-01-03,5241,4223968
140090100,Frankenweenie,2016-01-10,4783,4228751
140090100,Frankenweenie,2016-01-17,4653,4233404
140090100,Frankenweenie,2016-01-24,2981,4236385
140090100,Frankenweenie,2016-01-31,3285,4239670
140090100,Frankenweenie,2016-02-07,2535,4242205
140090100,Frankenweenie,2016-02-14,4251,4246456
140090100,Frankenweenie,2016-02-21,3527,4249983
140090100,Frankenweenie,2016-02-28,5026,4255009
140090100,Frankenweenie,2016-03-06,3486,4258495
140090100,Frankenweenie,2016-03-13,3386,4261881
140090100,Frankenweenie,2016-03-20,3697,4265578
140090100,Frankenweenie,2016-03-27,3358,4268936
140090100,Frankenweenie,2016-04-03,3787,4272723
140090100,Frankenweenie,2016-04-10,3484,4276207
140090100,Frankenweenie,2016-04-17,3710,4279917
140090100,Frankenweenie,2016-04-24,4498,4284415
140090100,Frankenweenie,2016-05-01,4353,4288768
140090100,Frankenweenie,2016-05-08,2105,4290873
140090100,Frankenweenie,2016-05-15,3744,4294617
140090100,Frankenweenie,2016-05-22,3736,4298353
140090100,Frankenweenie,2016-05-29,3635,4301988
140090100,Frankenweenie,2016-06-05,2191,4304179
140090100,Frankenweenie,2016-06-12,2709,4306888
140090100,Frankenweenie,2016-06-19,3062,4309950
140090100,Frankenweenie,2016-06-26,1912,4311862
140090100,Frankenweenie,2016-07-03,3498,4315360
140100100,John Carter,2012-06-10,2529624,2529624
140100100,John Carter,2012-06-17,842334,3371958
140100100,John Carter,2012-06-24,423176,3795134
140100100,John Carter,2012-07-01,262915,4058049
140100100,John Carter,2012-07-08,234368,4292417
140100100,John Carter,2012-07-15,164653,4457070
140100100,John Carter,2012-07-22,95171,4552241
140100100,John Carter,2012-07-29,122919,4675160
140100100,John Carter,2012-08-05,77233,4752393
140100100,John Carter,2012-08-12,36978,4789371
140100100,John Carter,2012-08-19,29955,4819326
140100100,John Carter,2012-08-26,40245,4859571
140100100,John Carter,2012-09-02,27878,4887449
140100100,John Carter,2012-09-09,25296,4912745
140100100,John Carter,2012-09-16,16456,4929201
140100100,John Carter,2012-09-23,21830,4951031
140100100,John Carter,2012-09-30,23385,4974416
140100100,John Carter,2012-10-07,16548,4990964
140100100,John Carter,2012-10-14,28093,5019057
140100100,John Carter,2012-10-21,30434,5049491
140100100,John Carter,2012-10-28,20192,5069683
140100100,John Carter,2012-11-04,18287,5087970
140100100,John Carter,2012-11-11,23138,5111108
140100100,John Carter,2012-11-18,24180,5135288
140100100,John Carter,2012-11-25,45415,5180703
140100100,John Carter,2012-12-02,11350,5192053
140100100,John Carter,2012-12-09,11427,5203480
140100100,John Carter,2012-12-16,12844,5216324
140100100,John Carter,2012-12-23,11931,5228255
140100100,John Carter,2012-12-30,10513,5238768
140100100,John Carter,2013-01-06,12237,5251005
140100100,John Carter,2013-01-13,8505,5259510
140100100,John Carter,2013-01-20,8774,5268284
140100100,John Carter,2013-01-27,8660,5276944
140100100,John Carter,2013-02-03,9165,5286109
140100100,John Carter,2013-02-10,10206,5296315
140100100,John Carter,2013-02-17,11505,5307820
140100100,John Carter,2013-02-24,7869,5315689
140100100,John Carter,2013-03-03,7017,5322706
140100100,John Carter,2013-03-10,8053,5330759
140100100,John Carter,2013-03-17,7059,5337818
140100100,John Carter,2013-03-24,6432,5344250
140100100,John Carter,2013-03-31,6137,5350387
140100100,John Carter,2013-04-07,10731,5361118
140100100,John Carter,2013-04-14,13002,5374120
140100100,John Carter,2013-04-21,18908,5393028
140100100,John Carter,2013-04-28,17558,5410586
140100100,John Carter,2013-05-05,13586,5424172
140100100,John Carter,2013-05-12,12220,5436392
140100100,John Carter,2013-05-19,10806,5447198
140100100,John Carter,2013-05-26,10610,5457808
140100100,John Carter,2013-06-02,8041,5465849
140100100,John Carter,2013-06-09,12453,5478302
140100100,John Carter,2013-06-16,14174,5492476
140100100,John Carter,2013-06-23,9508,5501984
140100100,John Carter,2013-06-30,8907,5510891
140100100,John Carter,2013-07-07,11830,5522721
140100100,John Carter,2013-07-14,10797,5533518
140100100,John Carter,2013-07-21,10048,5543566
140100100,John Carter,2013-07-28,9696,5553262
140100100,John Carter,2013-08-04,10807,5564069
140100100,John Carter,2013-08-11,10144,5574213
140100100,John Carter,2013-08-18,8217,5582430
140100100,John Carter,2013-08-25,8222,5590652
140100100,John Carter,2013-09-01,13881,5604533
140100100,John Carter,2013-09-08,9402,5613935
140100100,John Carter,2013-09-15,7490,5621425
140100100,John Carter,2013-09-22,7162,5628587
140100100,John Carter,2013-09-29,8102,5636689
140100100,John Carter,2013-10-06,5561,5642250
140100100,John Carter,2013-10-13,5428,5647678
140100100,John Carter,2013-10-20,5712,5653390
140100100,John Carter,2013-10-27,5025,5658415
140100100,John Carter,2013-11-03,5933,5664348
140100100,John Carter,2013-11-10,6099,5670447
140100100,John Carter,2013-11-17,4785,5675232
140100100,John Carter,2013-11-24,5688,5680920
140100100,John Carter,2013-12-01,6228,5687148
140100100,John Carter,2013-12-08,1888,5689036
140100100,John Carter,2013-12-15,331,5689367
140100100,John Carter,2013-12-22,1950,5691317
140100100,John Carter,2013-12-29,3774,5695091
140100100,John Carter,2014-01-05,6236,5701327
140100100,John Carter,2014-01-12,6812,5708139
140100100,John Carter,2014-01-19,7328,5715467
140100100,John Carter,2014-01-26,5965,5721432
140100100,John Carter,2014-02-02,6801,5728233
140100100,John Carter,2014-02-09,5454,5733687
140100100,John Carter,2014-02-16,5084,5738771
140100100,John Carter,2014-02-23,5242,5744013
140100100,John Carter,2014-03-02,5521,5749534
140100100,John Carter,2014-03-09,10086,5759620
140100100,John Carter,2014-03-16,6137,5765757
140100100,John Carter,2014-03-23,5512,5771269
140100100,John Carter,2014-03-30,4520,5775789
140100100,John Carter,2014-04-06,5931,5781720
140100100,John Carter,2014-04-13,6513,5788233
140100100,John Carter,2014-04-20,6861,5795094
140100100,John Carter,2014-04-27,4143,5799237
140100100,John Carter,2014-05-04,6004,5805241
140100100,John Carter,2014-05-11,6225,5811466
140100100,John Carter,2014-05-18,7615,5819081
140100100,John Carter,2014-05-25,5577,5824658
140100100,John Carter,2014-06-01,5044,5829702
140100100,John Carter,2014-06-08,4785,5834487
140100100,John Carter,2014-06-15,8862,5843349
140100100,John Carter,2014-06-22,7715,5851064
140100100,John Carter,2014-06-29,5499,5856563
140100100,John Carter,2014-07-06,10724,5867287
140100100,John Carter,2014-07-13,9428,5876715
140100100,John Carter,2014-07-20,6697,5883412
140100100,John Carter,2014-07-27,12087,5895499
140100100,John Carter,2014-08-03,6533,5902032
140100100,John Carter,2014-08-10,4560,5906592
140100100,John Carter,2014-08-17,3050,5909642
140100100,John Carter,2014-08-24,3834,5913476
140100100,John Carter,2014-08-31,3683,5917159
140100100,John Carter,2014-09-07,7454,5924613
140100100,John Carter,2014-09-14,5566,5930179
140100100,John Carter,2014-09-21,3982,5934161
140100100,John Carter,2014-09-28,3588,5937749
140100100,John Carter,2014-10-05,2562,5940311
140100100,John Carter,2014-10-12,1841,5942152
140100100,John Carter,2014-10-19,1518,5943670
140100100,John Carter,2014-10-26,4905,5948575
140100100,John Carter,2014-11-02,7983,5956558
140100100,John Carter,2014-11-09,8169,5964727
140100100,John Carter,2014-11-16,6117,5970844
140100100,John Carter,2014-11-23,4564,5975408
140100100,John Carter,2014-11-30,3661,5979069
140100100,John Carter,2014-12-07,4810,5983879
140100100,John Carter,2014-12-14,5007,5988886
140100100,John Carter,2014-12-21,4976,5993862
140100100,John Carter,2014-12-28,4057,5997919
140100100,John Carter,2015-01-04,6540,6004459
140100100,John Carter,2015-01-11,7525,6011984
140100100,John Carter,2015-01-18,6649,6018633
140100100,John Carter,2015-01-25,8801,6027434
140100100,John Carter,2015-02-01,7559,6034993
140100100,John Carter,2015-02-08,9907,6044900
140100100,John Carter,2015-02-15,8831,6053731
140100100,John Carter,2015-02-22,8616,6062347
140100100,John Carter,2015-03-01,7478,6069825
140100100,John Carter,2015-03-08,13138,6082963
140100100,John Carter,2015-03-15,21210,6104173
140100100,John Carter,2015-03-22,10477,6114650
140100100,John Carter,2015-03-29,7533,6122183
140100100,John Carter,2015-04-05,7895,6130078
140100100,John Carter,2015-04-12,19297,6149375
140100100,John Carter,2015-04-19,7174,6156549
140100100,John Carter,2015-04-26,4747,6161296
140100100,John Carter,2015-05-03,5040,6166336
140100100,John Carter,2015-05-10,5245,6171581
140100100,John Carter,2015-05-17,3916,6175497
140100100,John Carter,2015-05-24,6188,6181685
140100100,John Carter,2015-05-31,10975,6192660
140100100,John Carter,2015-06-07,9808,6202468
140100100,John Carter,2015-06-14,6758,6209226
140100100,John Carter,2015-06-21,9546,6218772
140100100,John Carter,2015-06-28,6011,6224783
140100100,John Carter,2015-07-05,7747,6232530
140100100,John Carter,2015-07-12,9394,6241924
140100100,John Carter,2015-07-19,10100,6252024
140100100,John Carter,2015-07-26,9700,6261724
140100100,John Carter,2015-08-02,7143,6268867
140100100,John Carter,2015-08-09,9450,6278317
140100100,John Carter,2015-08-16,14529,6292846
140100100,John Carter,2015-08-23,7625,6300471
140100100,John Carter,2015-08-30,6610,6307081
140100100,John Carter,2015-09-06,8187,6315268
140100100,John Carter,2015-09-13,8017,6323285
140100100,John Carter,2015-09-20,8015,6331300
140100100,John Carter,2015-09-27,6546,6337846
140100100,John Carter,2015-10-04,7175,6345021
140100100,John Carter,2015-10-11,5075,6350096
140100100,John Carter,2015-10-18,4129,6354225
140100100,John Carter,2015-10-25,3626,6357851
140100100,John Carter,2015-11-01,3761,6361612
140100100,John Carter,2015-11-08,3217,6364829
140100100,John Carter,2015-11-15,4284,6369113
140100100,John Carter,2015-11-22,3408,6372521
140100100,John Carter,2015-11-29,5709,6378230
140100100,John Carter,2015-12-06,6511,6384741
140100100,John Carter,2015-12-13,6116,6390857
140100100,John Carter,2015-12-20,5412,6396269
140100100,John Carter,2015-12-27,5935,6402204
140100100,John Carter,2016-01-03,12773,6414977
140100100,John Carter,2016-01-10,11814,6426791
140100100,John Carter,2016-01-17,8113,6434904
140100100,John Carter,2016-01-24,6918,6441822
140100100,John Carter,2016-01-31,13612,6455434
140100100,John Carter,2016-02-07,8564,6463998
140100100,John Carter,2016-02-14,8662,6472660
140100100,John Carter,2016-02-21,9573,6482233
140100100,John Carter,2016-02-28,10413,6492646
140100100,John Carter,2016-03-06,13982,6506628
140100100,John Carter,2016-03-13,10301,6516929
